Sample in Buffer,Sample in Window,TRIGGER,data/adc_F_data_package/state23[3:0],data/adc_F_data_package/next_state23[3:0],data/adc_F_data_package/adc_data[11:0],data/adc_F_data_package/fifo1[11:0],data/adc_F_data_package/data_fifo2_out[11:0],data/adc_F_data_package/data_fifo3_in[3:0],data/adc_F_data_package/rd_fifo2,data/adc_F_data_package/data_cnt_fifo2[7:0],data/adc_F_data_package/data_cnt_fifo2_use[7:0],data/adc_F_data_package/cnt23[11:0],data/adc_F_data_package/rd_fifo1_1,data/adc_F_data_package/rd_fifo1,data/adc_F_data_package/clk_125m,data/adc_F_data_package/full,data/adc_F_data_package/empty,data/adc_F_data_package/wr_rst_busy,data/adc_F_data_package/rd_rst_busy,data/adc_F_data_package/wr_fifo3,data/adc_F_data_package/fifo23_end,data/adc_F_data_package/rd_fifo3,data/adc_F_data_package/data_cnt_fifo3[9:0],data/adc_F_data_package/data_fifo3_out[3:0],data/adc_F_data_package/full3,data/adc_F_data_package/empty3
646,646,0,2,2,2007,7d2,60d,d,1,169,d4,02c,0,0,1,0,0,0,0,1,0,0,083,4,0,0
647,647,0,2,2,2007,7d5,60d,6,0,168,d4,02c,0,0,1,0,0,0,0,1,0,0,084,4,0,0
648,648,0,2,2,2008,7d4,5e2,0,0,168,d4,02c,0,0,1,0,0,0,0,1,0,0,085,4,0,0
649,649,0,2,2,2008,7d6,5e2,2,1,168,d4,02d,0,0,1,0,0,0,0,1,0,0,086,4,0,0
650,650,0,2,2,2007,7d6,5e2,5,0,167,d4,02d,0,0,1,0,0,0,0,1,0,0,087,4,0,0
651,651,0,2,2,2007,7d6,5b6,e,0,167,d4,02d,0,0,1,0,0,0,0,1,0,0,088,4,0,0
652,652,0,2,2,2007,7d7,5b6,6,1,167,d4,02e,0,0,1,0,0,0,0,1,0,0,089,4,0,0
653,653,0,2,2,2006,7d6,5b6,5,0,166,d4,02e,0,0,1,0,0,0,0,1,0,0,08a,4,0,0
654,654,0,2,2,2007,7d6,59e,b,0,166,d4,02e,0,0,1,0,0,0,0,1,0,0,08b,4,0,0
655,655,0,2,2,2007,7d7,59e,e,1,166,d4,02f,0,0,1,0,0,0,0,1,0,0,08c,4,0,0
656,656,0,2,2,2007,7d5,59e,5,0,165,d4,02f,0,0,1,0,0,0,0,1,0,0,08d,4,0,0
657,657,0,2,2,2006,7d6,56e,9,0,165,d4,02f,0,0,1,0,0,0,0,1,0,0,08e,4,0,0
658,658,0,2,2,2007,7d7,56e,e,1,165,d4,030,0,0,1,0,0,0,0,1,0,0,08f,4,0,0
659,659,0,2,2,2006,7d7,56e,5,0,164,d4,030,0,0,1,0,0,0,0,1,0,0,090,4,0,0
660,660,0,2,2,2007,7d7,55d,6,0,164,d4,030,0,0,1,0,0,0,0,1,0,0,091,4,0,0
661,661,0,2,2,2006,7d7,55d,d,1,164,d4,031,0,0,1,0,0,0,0,1,0,0,092,4,0,0
662,662,0,2,2,2004,7d7,55d,5,0,163,d4,031,0,0,1,0,0,0,0,1,0,0,093,4,0,0
663,663,0,2,2,2006,7d8,548,5,0,163,d4,031,0,0,1,0,0,0,0,1,0,0,094,4,0,0
664,664,0,2,2,2005,7d8,548,8,1,163,d4,032,0,0,1,0,0,0,0,1,0,0,095,4,0,0
665,665,0,2,2,2003,7d7,548,5,0,162,d4,032,0,0,1,0,0,0,0,1,0,0,096,4,0,0
666,666,0,2,2,2003,7d7,530,4,0,162,d4,032,0,0,1,0,0,0,0,1,0,0,097,4,0,0
667,667,0,2,2,2003,7d7,530,0,1,162,d4,033,0,0,1,0,0,0,0,1,0,0,098,4,0,0
668,668,0,2,2,2001,7d6,530,5,0,161,d4,033,0,0,1,0,0,0,0,1,0,0,099,4,0,0
669,669,0,2,2,2001,7d7,52c,3,0,161,d4,033,0,0,1,0,0,0,0,1,0,0,09a,4,0,0
670,670,0,2,2,2006,7d7,52c,c,1,161,d4,034,0,0,1,0,0,0,0,1,0,0,09b,4,0,0
671,671,0,2,2,2003,7d7,52c,5,0,160,d4,034,0,0,1,0,0,0,0,1,0,0,09c,4,0,0
672,672,0,2,2,2005,7d6,51c,2,0,160,d4,034,0,0,1,0,0,0,0,1,0,0,09d,4,0,0
673,673,0,2,2,2007,7d7,51c,c,1,160,d4,035,0,0,1,0,0,0,0,1,0,0,09e,4,0,0
674,674,0,2,2,2006,7d6,51c,5,0,159,d4,035,0,0,1,0,0,0,0,1,0,0,09f,4,0,0
675,675,0,2,2,2007,7d7,51b,1,0,159,d4,035,0,0,1,0,0,0,0,1,0,0,0a0,4,0,0
676,676,0,2,2,2007,7d6,51b,b,1,159,d4,036,0,0,1,0,0,0,0,1,0,0,0a1,4,0,0
677,677,0,2,2,2006,7d4,51b,5,0,158,d4,036,0,0,1,0,0,0,0,1,0,0,0a2,4,0,0
678,678,0,2,2,2006,7d6,51a,1,0,158,d4,036,0,0,1,0,0,0,0,1,0,0,0a3,4,0,0
679,679,0,2,2,2006,7d5,51a,a,1,158,d4,037,0,0,1,0,0,0,0,1,0,0,0a4,4,0,0
680,680,0,2,2,2007,7d3,51a,5,0,157,d4,037,0,0,1,0,0,0,0,1,0,0,0a5,4,0,0
681,681,0,2,2,2007,7d3,514,1,0,157,d4,037,0,0,1,0,0,0,0,1,0,0,0a6,4,0,0
682,682,0,2,2,2007,7d3,514,4,1,157,d4,038,0,0,1,0,0,0,0,1,0,0,0a7,4,0,0
683,683,0,2,2,2008,7d1,514,5,0,156,d4,038,0,0,1,0,0,0,0,1,0,0,0a8,4,0,0
684,684,0,2,2,2008,7d1,51b,1,0,156,d4,038,0,0,1,0,0,0,0,1,0,0,0a9,4,0,0
685,685,0,2,2,2007,7d6,51b,b,1,156,d4,039,0,0,1,0,0,0,0,1,0,0,0aa,4,0,0
686,686,0,2,2,2008,7d3,51b,5,0,155,d4,039,0,0,1,0,0,0,0,1,0,0,0ab,4,0,0
687,687,0,2,2,2008,7d5,51b,1,0,155,d4,039,0,0,1,0,0,0,0,1,0,0,0ac,4,0,0
688,688,0,2,2,2008,7d7,51b,b,1,155,d4,03a,0,0,1,0,0,0,0,1,0,0,0ad,4,0,0
689,689,0,2,2,2009,7d6,51b,5,0,154,d4,03a,0,0,1,0,0,0,0,1,0,0,0ae,4,0,0
690,690,0,2,2,2009,7d7,51f,1,0,154,d4,03a,0,0,1,0,0,0,0,1,0,0,0af,4,0,0
691,691,0,2,2,2009,7d7,51f,f,1,154,d4,03b,0,0,1,0,0,0,0,1,0,0,0b0,4,0,0
692,692,0,2,2,2008,7d6,51f,5,0,153,d4,03b,0,0,1,0,0,0,0,1,0,0,0b1,4,0,0
693,693,0,2,2,2009,7d6,529,1,0,153,d4,03b,0,0,1,0,0,0,0,1,0,0,0b2,4,0,0
694,694,0,2,2,2009,7d6,529,9,1,153,d4,03c,0,0,1,0,0,0,0,1,0,0,0b3,4,0,0
695,695,0,2,2,2010,7d7,529,5,0,152,d4,03c,0,0,1,0,0,0,0,1,0,0,0b4,4,0,0
696,696,0,2,2,2010,7d7,52e,2,0,152,d4,03c,0,0,1,0,0,0,0,1,0,0,0b5,4,0,0
697,697,0,2,2,2011,7d7,52e,e,1,152,d4,03d,0,0,1,0,0,0,0,1,0,0,0b6,4,0,0
698,698,0,2,2,2011,7d8,52e,5,0,151,d4,03d,0,0,1,0,0,0,0,1,0,0,0b7,4,0,0
699,699,0,2,2,2011,7d8,539,2,0,151,d4,03d,0,0,1,0,0,0,0,1,0,0,0b8,4,0,0
700,700,0,2,2,2011,7d7,539,9,1,151,d4,03e,0,0,1,0,0,0,0,1,0,0,0b9,4,0,0
701,701,0,2,2,2011,7d8,539,5,0,150,d4,03e,0,0,1,0,0,0,0,1,0,0,0ba,4,0,0
702,702,0,2,2,2010,7d8,543,3,0,150,d4,03e,0,0,1,0,0,0,0,1,0,0,0bb,4,0,0
703,703,0,2,2,2011,7d8,543,3,1,150,d4,03f,0,0,1,0,0,0,0,1,0,0,0bc,4,0,0
704,704,0,2,2,2009,7d9,543,5,0,149,d4,03f,0,0,1,0,0,0,0,1,0,0,0bd,4,0,0
705,705,0,2,2,2009,7d9,54d,4,0,149,d4,03f,0,0,1,0,0,0,0,1,0,0,0be,4,0,0
706,706,0,2,2,2008,7d9,54d,d,1,149,d4,040,0,0,1,0,0,0,0,1,0,0,0bf,4,0,0
707,707,0,2,2,2007,7d8,54d,5,0,148,d4,040,0,0,1,0,0,0,0,1,0,0,0c0,4,0,0
708,708,0,2,2,2006,7d9,55a,4,0,148,d4,040,0,0,1,0,0,0,0,1,0,0,0c1,4,0,0
709,709,0,2,2,2006,7d9,55a,a,1,148,d4,041,0,0,1,0,0,0,0,1,0,0,0c2,4,0,0
710,710,0,2,2,2006,7da,55a,5,0,147,d4,041,0,0,1,0,0,0,0,1,0,0,0c3,4,0,0
711,711,0,2,2,2010,7da,566,5,0,147,d4,041,0,0,1,0,0,0,0,1,0,0,0c4,4,0,0
712,712,0,2,2,2007,7db,566,6,1,147,d4,042,0,0,1,0,0,0,0,1,0,0,0c5,4,0,0
713,713,0,2,2,2010,7db,566,5,0,146,d4,042,0,0,1,0,0,0,0,1,0,0,0c6,4,0,0
714,714,0,2,2,2009,7db,573,6,0,146,d4,042,0,0,1,0,0,0,0,1,0,0,0c7,4,0,0
715,715,0,2,2,2009,7db,573,3,1,146,d4,043,0,0,1,0,0,0,0,1,0,0,0c8,4,0,0
716,716,0,2,2,2011,7db,573,5,0,145,d4,043,0,0,1,0,0,0,0,1,0,0,0c9,4,0,0
717,717,0,2,2,2009,7da,580,7,0,145,d4,043,0,0,1,0,0,0,0,1,0,0,0ca,4,0,0
718,718,0,2,2,2010,7db,580,0,1,145,d4,044,0,0,1,0,0,0,0,1,0,0,0cb,4,0,0
719,719,0,2,2,2010,7d9,580,5,0,144,d4,044,0,0,1,0,0,0,0,1,0,0,0cc,4,0,0
720,720,0,2,2,2010,7d9,58e,8,0,144,d4,044,0,0,1,0,0,0,0,1,0,0,0cd,4,0,0
721,721,0,2,2,2010,7d8,58e,e,1,144,d4,045,0,0,1,0,0,0,0,1,0,0,0ce,4,0,0
722,722,0,2,2,2010,7d7,58e,5,0,143,d4,045,0,0,1,0,0,0,0,1,0,0,0cf,4,0,0
723,723,0,2,2,2010,7d6,7df,8,0,143,d4,045,0,0,1,0,0,0,0,1,0,0,0d0,4,0,0
724,724,0,2,2,2010,7d6,7df,f,1,143,d4,046,0,0,1,0,0,0,0,1,0,0,0d1,4,0,0
725,725,0,2,2,2008,7d6,7df,7,0,142,d4,046,0,0,1,0,0,0,0,1,0,0,0d2,4,0,0
726,726,0,2,2,2010,7da,7df,d,0,142,d4,046,0,0,1,0,0,0,0,1,0,0,0d3,4,0,0
727,727,0,2,2,2010,7d7,7df,f,1,142,d4,047,0,0,1,0,0,0,0,1,0,0,0d4,4,0,0
728,728,0,2,2,2010,7da,7df,7,0,141,d4,047,0,0,1,0,0,0,0,1,0,0,0d5,4,0,0
729,729,0,2,2,2010,7d9,7df,d,0,141,d4,047,0,0,1,0,0,0,0,1,0,0,0d6,4,0,0
730,730,0,2,2,2010,7d9,7df,f,1,141,d4,048,0,0,1,0,0,0,0,1,0,0,0d7,4,0,0
731,731,0,2,2,2010,7db,7df,7,0,140,d4,048,0,0,1,0,0,0,0,1,0,0,0d8,4,0,0
732,732,0,2,2,2009,7d9,7d5,d,0,140,d4,048,0,0,1,0,0,0,0,1,0,0,0d9,4,0,0
733,733,0,2,2,2009,7da,7d5,5,1,140,d4,049,0,0,1,0,0,0,0,1,0,0,0da,4,0,0
734,734,0,2,2,2010,7da,7d5,7,0,139,d4,049,0,0,1,0,0,0,0,1,0,0,0db,4,0,0
735,735,0,2,2,2009,7da,79b,d,0,139,d4,049,0,0,1,0,0,0,0,1,0,0,0dc,4,0,0
736,736,0,2,2,2009,7da,79b,b,1,139,d4,04a,0,0,1,0,0,0,0,1,0,0,0dd,4,0,0
737,737,0,2,2,2009,7da,79b,7,0,138,d4,04a,0,0,1,0,0,0,0,1,0,0,0de,4,0,0
738,738,0,2,2,2010,7da,71b,9,0,138,d4,04a,0,0,1,0,0,0,0,1,0,0,0df,4,0,0
739,739,0,2,2,2009,7da,71b,b,1,138,d4,04b,0,0,1,0,0,0,0,1,0,0,0e0,4,0,0
740,740,0,2,2,2008,7d8,71b,7,0,137,d4,04b,0,0,1,0,0,0,0,1,0,0,0e1,4,0,0
741,741,0,2,2,2008,7da,6d8,1,0,137,d4,04b,0,0,1,0,0,0,0,1,0,0,0e2,4,0,0
742,742,0,2,2,2009,7da,6d8,8,1,137,d4,04c,0,0,1,0,0,0,0,1,0,0,0e3,4,0,0
743,743,0,2,2,2008,7da,6d8,6,0,136,d4,04c,0,0,1,0,0,0,0,1,0,0,0e4,4,0,0
744,744,0,2,2,2007,7da,66f,d,0,136,d4,04c,0,0,1,0,0,0,0,1,0,0,0e5,4,0,0
745,745,0,2,2,2007,7da,66f,f,1,136,d4,04d,0,0,1,0,0,0,0,1,0,0,0e6,4,0,0
746,746,0,2,2,2006,7da,66f,6,0,135,d4,04d,0,0,1,0,0,0,0,1,0,0,0e7,4,0,0
747,747,0,2,2,2005,7d9,60f,6,0,135,d4,04d,0,0,1,0,0,0,0,1,0,0,0e8,4,0,0
748,748,0,2,2,2004,7d9,60f,f,1,135,d4,04e,0,0,1,0,0,0,0,1,0,0,0e9,4,0,0
749,749,0,2,2,2003,7da,60f,6,0,134,d4,04e,0,0,1,0,0,0,0,1,0,0,0ea,4,0,0
750,750,0,2,2,2003,7d9,5d1,0,0,134,d4,04e,0,0,1,0,0,0,0,1,0,0,0eb,4,0,0
751,751,0,2,2,2007,7d9,5d1,1,1,134,d4,04f,0,0,1,0,0,0,0,1,0,0,0ec,4,0,0
752,752,0,2,2,2004,7d9,5d1,5,0,133,d4,04f,0,0,1,0,0,0,0,1,0,0,0ed,4,0,0
753,753,0,2,2,2004,7da,576,d,0,133,d4,04f,0,0,1,0,0,0,0,1,0,0,0ee,4,0,0
754,754,0,2,2,2007,7d9,576,6,1,133,d4,050,0,0,1,0,0,0,0,1,0,0,0ef,4,0,0
755,755,0,2,2,2005,7d8,576,5,0,132,d4,050,0,0,1,0,0,0,0,1,0,0,0f0,4,0,0
756,756,0,2,2,2007,7d8,53d,7,0,132,d4,050,0,0,1,0,0,0,0,1,0,0,0f1,4,0,0
757,757,0,2,2,2005,7d9,53d,d,1,132,d4,051,0,0,1,0,0,0,0,1,0,0,0f2,4,0,0
758,758,0,2,2,2005,7d8,53d,5,0,131,d4,051,0,0,1,0,0,0,0,1,0,0,0f3,4,0,0
759,759,0,2,2,2007,7d7,514,3,0,131,d4,051,0,0,1,0,0,0,0,1,0,0,0f4,4,0,0
760,760,0,2,2,2006,7d7,514,4,1,131,d4,052,0,0,1,0,0,0,0,1,0,0,0f5,4,0,0
761,761,0,2,2,2007,7d6,514,5,0,130,d4,052,0,0,1,0,0,0,0,1,0,0,0f6,4,0,0
762,762,0,2,2,2007,7d5,4cf,1,0,130,d4,052,0,0,1,0,0,0,0,1,0,0,0f7,4,0,0
763,763,0,2,2,2006,7d4,4cf,f,1,130,d4,053,0,0,1,0,0,0,0,1,0,0,0f8,4,0,0
764,764,0,2,2,2007,7d3,4cf,4,0,129,d4,053,0,0,1,0,0,0,0,1,0,0,0f9,4,0,0
765,765,0,2,2,2006,7d3,4bb,c,0,129,d4,053,0,0,1,0,0,0,0,1,0,0,0fa,4,0,0
766,766,0,2,2,2007,7d7,4bb,b,1,129,d4,054,0,0,1,0,0,0,0,1,0,0,0fb,4,0,0
767,767,0,2,2,2006,7d4,4bb,4,0,128,d4,054,0,0,1,0,0,0,0,1,0,0,0fc,4,0,0
768,768,0,2,2,2005,7d4,499,b,0,128,d4,054,0,0,1,0,0,0,0,1,0,0,0fd,4,0,0
769,769,0,2,2,2008,7d7,499,9,1,128,d4,055,0,0,1,0,0,0,0,1,0,0,0fe,4,0,0
770,770,0,2,2,2007,7d5,499,4,0,127,d4,055,0,0,1,0,0,0,0,1,0,0,0ff,4,0,0
771,771,0,2,2,2007,7d7,471,9,0,127,d4,055,0,0,1,0,0,0,0,1,0,0,100,4,0,0
772,772,0,2,2,2008,7d5,471,1,1,127,d4,056,0,0,1,0,0,0,0,1,0,0,101,4,0,0
773,773,0,2,2,2007,7d5,471,4,0,126,d4,056,0,0,1,0,0,0,0,1,0,0,102,4,0,0
774,774,0,2,2,2008,7d7,470,7,0,126,d4,056,0,0,1,0,0,0,0,1,0,0,103,4,0,0
775,775,0,2,2,2007,7d6,470,0,1,126,d4,057,0,0,1,0,0,0,0,1,0,0,104,4,0,0
776,776,0,2,2,2009,7d7,470,4,0,125,d4,057,0,0,1,0,0,0,0,1,0,0,105,4,0,0
777,777,0,2,2,2008,7d7,454,7,0,125,d4,057,0,0,1,0,0,0,0,1,0,0,106,4,0,0
778,778,0,2,2,2009,7d6,454,4,1,125,d4,058,0,0,1,0,0,0,0,1,0,0,107,4,0,0
779,779,0,2,2,2009,7d7,454,4,0,124,d4,058,0,0,1,0,0,0,0,1,0,0,108,4,0,0
780,780,0,2,2,2009,7d6,44c,5,0,124,d4,058,0,0,1,0,0,0,0,1,0,0,109,4,0,0
781,781,0,2,2,2009,7d7,44c,c,1,124,d4,059,0,0,1,0,0,0,0,1,0,0,10a,4,0,0
782,782,0,2,2,2009,7d6,44c,4,0,123,d4,059,0,0,1,0,0,0,0,1,0,0,10b,4,0,0
783,783,0,2,2,2010,7d5,448,4,0,123,d4,059,0,0,1,0,0,0,0,1,0,0,10c,4,0,0
784,784,0,2,2,2008,7d8,448,8,1,123,d4,05a,0,0,1,0,0,0,0,1,0,0,10d,4,0,0
785,785,0,2,2,2009,7d7,448,4,0,122,d4,05a,0,0,1,0,0,0,0,1,0,0,10e,4,0,0
786,786,0,2,2,2009,7d7,43b,4,0,122,d4,05a,0,0,1,0,0,0,0,1,0,0,10f,4,0,0
787,787,0,2,2,2007,7d8,43b,b,1,122,d4,05b,0,0,1,0,0,0,0,1,0,0,110,4,0,0
788,788,0,2,2,2006,7d7,43b,4,0,121,d4,05b,0,0,1,0,0,0,0,1,0,0,111,4,0,0
789,789,0,2,2,2005,7d8,443,3,0,121,d4,05b,0,0,1,0,0,0,0,1,0,0,112,4,0,0
790,790,0,2,2,2005,7d7,443,3,1,121,d4,05c,0,0,1,0,0,0,0,1,0,0,113,4,0,0
791,791,0,2,2,2004,7d9,443,4,0,120,d4,05c,0,0,1,0,0,0,0,1,0,0,114,4,0,0
792,792,0,2,2,2008,7d8,440,4,0,120,d4,05c,0,0,1,0,0,0,0,1,0,0,115,4,0,0
793,793,0,2,2,2007,7d9,440,0,1,120,d4,05d,0,0,1,0,0,0,0,1,0,0,116,4,0,0
794,794,0,2,2,2009,7d9,440,4,0,119,d4,05d,0,0,1,0,0,0,0,1,0,0,117,4,0,0
795,795,0,2,2,2008,7d9,444,4,0,119,d4,05d,0,0,1,0,0,0,0,1,0,0,118,4,0,0
796,796,0,2,2,2009,7d9,444,4,1,119,d4,05e,0,0,1,0,0,0,0,1,0,0,119,4,0,0
797,797,0,2,2,2009,7d9,444,4,0,118,d4,05e,0,0,1,0,0,0,0,1,0,0,11a,4,0,0
798,798,0,2,2,2008,7da,44e,4,0,118,d4,05e,0,0,1,0,0,0,0,1,0,0,11b,4,0,0
799,799,0,2,2,2009,7d8,44e,e,1,118,d4,05f,0,0,1,0,0,0,0,1,0,0,11c,4,0,0
800,800,0,2,2,2010,7d9,44e,4,0,117,d4,05f,0,0,1,0,0,0,0,1,0,0,11d,4,0,0
801,801,0,2,2,2009,7d9,451,4,0,117,d4,05f,0,0,1,0,0,0,0,1,0,0,11e,4,0,0
802,802,0,2,2,2009,7d7,451,1,1,117,d4,060,0,0,1,0,0,0,0,1,0,0,11f,4,0,0
803,803,0,2,2,2010,7d6,451,4,0,116,d4,060,0,0,1,0,0,0,0,1,0,0,120,4,0,0
804,804,0,2,2,2009,7d5,45c,5,0,116,d4,060,0,0,1,0,0,0,0,1,0,0,121,4,0,0
805,805,0,2,2,2009,7d5,45c,c,1,116,d4,061,0,0,1,0,0,0,0,1,0,0,122,4,0,0
806,806,0,2,2,2009,7d4,45c,4,0,115,d4,061,0,0,1,0,0,0,0,1,0,0,123,4,0,0
807,807,0,2,2,2009,7d8,467,5,0,115,d4,061,0,0,1,0,0,0,0,1,0,0,124,4,0,0
808,808,0,2,2,2009,7d7,467,7,1,115,d4,062,0,0,1,0,0,0,0,1,0,0,125,4,0,0
809,809,0,2,2,2008,7d9,467,4,0,114,d4,062,0,0,1,0,0,0,0,1,0,0,126,4,0,0
810,810,0,2,2,2008,7d8,472,6,0,114,d4,062,0,0,1,0,0,0,0,1,0,0,127,4,0,0
811,811,0,2,2,2009,7d9,472,2,1,114,d4,063,0,0,1,0,0,0,0,1,0,0,128,4,0,0
812,812,0,2,2,2007,7d9,472,4,0,113,d4,063,0,0,1,0,0,0,0,1,0,0,129,4,0,0
813,813,0,2,2,2008,7d8,482,7,0,113,d4,063,0,0,1,0,0,0,0,1,0,0,12a,4,0,0
814,814,0,2,2,2007,7d9,482,2,1,113,d4,064,0,0,1,0,0,0,0,1,0,0,12b,4,0,0
815,815,0,2,2,2008,7da,482,4,0,112,d4,064,0,0,1,0,0,0,0,1,0,0,12c,4,0,0
816,816,0,2,2,2008,7d9,48f,8,0,112,d4,064,0,0,1,0,0,0,0,1,0,0,12d,4,0,0
817,817,0,2,2,2007,7d9,48f,f,1,112,d4,065,0,0,1,0,0,0,0,1,0,0,12e,4,0,0
818,818,0,2,2,2008,7da,48f,4,0,111,d4,065,0,0,1,0,0,0,0,1,0,0,12f,4,0,0
819,819,0,2,2,2008,7d9,49f,8,0,111,d4,065,0,0,1,0,0,0,0,1,0,0,130,4,0,0
820,820,0,2,2,2008,7d9,49f,f,1,111,d4,066,0,0,1,0,0,0,0,1,0,0,131,4,0,0
821,821,0,2,2,2009,7d9,49f,4,0,110,d4,066,0,0,1,0,0,0,0,1,0,0,132,4,0,0
822,822,0,2,2,2008,7d9,4b4,9,0,110,d4,066,0,0,1,0,0,0,0,1,0,0,133,4,0,0
823,823,0,2,2,2008,7d9,4b4,4,1,110,d4,067,0,0,1,0,0,0,0,1,0,0,134,4,0,0
824,824,0,2,2,2008,7d8,4b4,4,0,109,d4,067,0,0,1,0,0,0,0,1,0,0,135,4,0,0
825,825,0,2,2,2006,7d8,4c4,b,0,109,d4,067,0,0,1,0,0,0,0,1,0,0,136,4,0,0
826,826,0,2,2,2007,7d9,4c4,4,1,109,d4,068,0,0,1,0,0,0,0,1,0,0,137,4,0,0
827,827,0,2,2,2005,7d7,4c4,4,0,108,d4,068,0,0,1,0,0,0,0,1,0,0,138,4,0,0
828,828,0,2,2,2005,7d8,4d4,c,0,108,d4,068,0,0,1,0,0,0,0,1,0,0,139,4,0,0
829,829,0,2,2,2004,7d7,4d4,4,1,108,d4,069,0,0,1,0,0,0,0,1,0,0,13a,4,0,0
830,830,0,2,2,2003,7d8,4d4,4,0,107,d4,069,0,0,1,0,0,0,0,1,0,0,13b,4,0,0
831,831,0,2,2,2003,7d8,4ea,d,0,107,d4,069,0,0,1,0,0,0,0,1,0,0,13c,4,0,0
832,832,0,2,2,2007,7d7,4ea,a,1,107,d4,06a,0,0,1,0,0,0,0,1,0,0,13d,4,0,0
833,833,0,2,2,2004,7d8,4ea,4,0,106,d4,06a,0,0,1,0,0,0,0,1,0,0,13e,4,0,0
834,834,0,2,2,2004,7d8,4fa,e,0,106,d4,06a,0,0,1,0,0,0,0,1,0,0,13f,4,0,0
835,835,0,2,2,2006,7d8,4fa,a,1,106,d4,06b,0,0,1,0,0,0,0,1,0,0,140,4,0,0
836,836,0,2,2,2005,7d9,4fa,4,0,105,d4,06b,0,0,1,0,0,0,0,1,0,0,141,4,0,0
837,837,0,2,2,2006,7d8,50e,f,0,105,d4,06b,0,0,1,0,0,0,0,1,0,0,142,4,0,0
838,838,0,2,2,2005,7d8,50e,e,1,105,d4,06c,0,0,1,0,0,0,0,1,0,0,143,4,0,0
839,839,0,2,2,2006,7d8,50e,5,0,104,d4,06c,0,0,1,0,0,0,0,1,0,0,144,4,0,0
840,840,0,2,2,2006,7d6,520,0,0,104,d4,06c,0,0,1,0,0,0,0,1,0,0,145,4,0,0
841,841,0,2,2,2007,7d7,520,0,1,104,d4,06d,0,0,1,0,0,0,0,1,0,0,146,4,0,0
842,842,0,2,2,2006,7d5,520,5,0,103,d4,06d,0,0,1,0,0,0,0,1,0,0,147,4,0,0
843,843,0,2,2,2006,7d5,532,2,0,103,d4,06d,0,0,1,0,0,0,0,1,0,0,148,4,0,0
844,844,0,2,2,2006,7d4,532,2,1,103,d4,06e,0,0,1,0,0,0,0,1,0,0,149,4,0,0
845,845,0,2,2,2006,7d3,532,5,0,102,d4,06e,0,0,1,0,0,0,0,1,0,0,14a,4,0,0
846,846,0,2,2,2006,7d3,544,3,0,102,d4,06e,0,0,1,0,0,0,0,1,0,0,14b,4,0,0
847,847,0,2,2,2006,7d7,544,4,1,102,d4,06f,0,0,1,0,0,0,0,1,0,0,14c,4,0,0
848,848,0,2,2,2007,7d4,544,5,0,101,d4,06f,0,0,1,0,0,0,0,1,0,0,14d,4,0,0
849,849,0,2,2,2007,7d4,557,4,0,101,d4,06f,0,0,1,0,0,0,0,1,0,0,14e,4,0,0
850,850,0,2,2,2008,7d6,557,7,1,101,d4,070,0,0,1,0,0,0,0,1,0,0,14f,4,0,0
851,851,0,2,2,2008,7d5,557,5,0,100,d4,070,0,0,1,0,0,0,0,1,0,0,150,4,0,0
852,852,0,2,2,2008,7d6,567,5,0,100,d4,070,0,0,1,0,0,0,0,1,0,0,151,4,0,0
853,853,0,2,2,2008,7d5,567,7,1,100,d4,071,0,0,1,0,0,0,0,1,0,0,152,4,0,0
854,854,0,2,2,2008,7d6,567,5,0,99,d4,071,0,0,1,0,0,0,0,1,0,0,153,4,0,0
855,855,0,2,2,2009,7d6,57a,6,0,99,d4,071,0,0,1,0,0,0,0,1,0,0,154,4,0,0
856,856,0,2,2,2010,7d7,57a,a,1,99,d4,072,0,0,1,0,0,0,0,1,0,0,155,4,0,0
857,857,0,2,2,2010,7d6,57a,5,0,98,d4,072,0,0,1,0,0,0,0,1,0,0,156,4,0,0
858,858,0,2,2,2011,7d6,58d,7,0,98,d4,072,0,0,1,0,0,0,0,1,0,0,157,4,0,0
859,859,0,2,2,2010,7d6,58d,d,1,98,d4,073,0,0,1,0,0,0,0,1,0,0,158,4,0,0
860,860,0,2,2,2010,7d6,58d,5,0,97,d4,073,0,0,1,0,0,0,0,1,0,0,159,4,0,0
861,861,0,2,2,2011,7d6,59c,8,0,97,d4,073,0,0,1,0,0,0,0,1,0,0,15a,4,0,0
862,862,0,2,2,2011,7d6,59c,c,1,97,d4,074,0,0,1,0,0,0,0,1,0,0,15b,4,0,0
863,863,0,2,2,2011,7d7,59c,5,0,96,d4,074,0,0,1,0,0,0,0,1,0,0,15c,4,0,0
864,864,0,2,2,2011,7d7,5b0,9,0,96,d4,074,0,0,1,0,0,0,0,1,0,0,15d,4,0,0
865,865,0,2,2,2011,7d8,5b0,0,1,96,d4,075,0,0,1,0,0,0,0,1,0,0,15e,4,0,0
866,866,0,2,2,2010,7d8,5b0,5,0,95,d4,075,0,0,1,0,0,0,0,1,0,0,15f,4,0,0
867,867,0,2,2,2009,7d8,5c0,b,0,95,d4,075,0,0,1,0,0,0,0,1,0,0,160,4,0,0
868,868,0,2,2,2008,7d8,5c0,0,1,95,d4,076,0,0,1,0,0,0,0,1,0,0,161,4,0,0
869,869,0,2,2,2007,7d8,5c0,5,0,94,d4,076,0,0,1,0,0,0,0,1,0,0,162,4,0,0
